Window	width	angle	angle	mean ang	std ang	mean int	std int	mean std	std std
101.00	0.91	10	9	11.77470622	3.729201345	0.164254833	0.022761032	24.1642447	0.753285805
101.00	0.91	100	99	102.3003953	3.635599654	0.162819224	0.025874816	24.33451494	0.828499049
101.00	0.91	105	105	107.6017894	3.555020829	0.163712166	0.024331973	24.19636092	0.752946129
101.00	0.91	110	109	112.0101635	3.362664895	0.165568625	0.023536189	24.39071159	0.909355312
101.00	0.91	115	115	114.9011628	4.090161619	0.162855658	0.026850481	24.31434213	0.85469166
101.00	0.91	120	119	120.0409525	3.972924473	0.16550836	0.023119195	24.33255964	0.970941653
101.00	0.91	125	125	124.059523	3.767434945	0.162963729	0.025311866	24.39537323	1.073446671
101.00	0.91	130	129	127.7705702	3.481263583	0.162118899	0.025115644	24.28656942	1.05508616
101.00	0.91	135	135	134.5739972	4.020708086	0.165794849	0.019719195	24.19301913	0.883333246
101.00	0.91	140	140	138.430669	3.501244443	0.161096981	0.027346573	24.36092543	1.041112389
101.00	0.91	145	145	142.0705846	3.18991995	0.16259671	0.025356239	24.10977394	0.891787236
101.00	0.91	15	14	17.19690587	3.592287342	0.165171393	0.02204275	24.07305423	0.71360416
101.00	0.91	150	150	147.0152632	3.045279576	0.164145891	0.023113362	24.12064957	0.881310378
101.00	0.91	155	155	151.9123263	2.927264075	0.164702906	0.022871807	24.14897419	0.896520512
101.00	0.91	160	160	157.1274088	3.309466812	0.165681232	0.021038051	24.02647044	0.696413562
101.00	0.91	165	165	162.695194	4.067526777	0.163764276	0.022676589	23.93679936	0.703360482
101.00	0.91	170	170	170.1747527	4.569252049	0.162301102	0.023877744	24.07490251	0.883373753
101.00	0.91	175	175	177.0034891	3.683872063	0.161658186	0.023507761	23.99831936	0.621984006
101.00	0.91	20	19	22.49328849	2.966205376	0.167013665	0.020269394	24.12929055	0.687475843
101.00	0.91	25	24	28.09769574	2.42343069	0.165845413	0.0219541	24.11838515	0.62321213
101.00	0.91	30	29	32.37097962	2.94606084	0.165021104	0.023221318	24.2073768	0.768221465
101.00	0.91	35	34	37.9775663	2.70293482	0.164271505	0.023137368	24.12716219	0.759945901
101.00	0.91	40	39	41.6110753	2.974209187	0.161839678	0.027339506	24.47906498	0.962657276
101.00	0.91	45	44	47.35702865	3.616795017	0.163027271	0.023847259	23.94088192	0.636295187
101.00	0.91	5	5	4.314707185	4.357574473	0.159614113	0.025683331	24.02781928	0.821333431
101.00	0.91	50	50	52.6216897	3.056549364	0.162943418	0.024529611	24.17424614	0.842168442
101.00	0.91	55	54	56.31993943	3.371467637	0.165048693	0.023847825	24.35631062	0.926602448
101.00	0.91	60	60	61.71098038	3.481203318	0.164944011	0.024041588	24.33550313	0.968235367
101.00	0.91	65	64	66.29875076	3.786774176	0.164843673	0.024373074	24.33838038	0.973589611
101.00	0.91	70	70	70.8172743	3.646465421	0.164561155	0.025720592	24.54899751	1.039125462
101.00	0.91	75	74	73.76671754	4.064210398	0.164338452	0.024118717	24.36174904	0.915657752
101.00	0.91	80	80	79.2382266	4.173758023	0.164595173	0.022977328	24.40359598	0.960949541
101.00	0.91	85	84	86.77296855	3.819931279	0.162025016	0.024693247	24.24476597	0.859660717
101.00	0.91	90	90	90.09866572	3.000522379	0.162212457	0.028373923	24.93824153	1.084226657
101.00	0.91	95	94	93.52452265	4.090987092	0.161832358	0.025139044	24.25787091	0.93267144
101.00	0.96	0	179	0.549306157	5.251061857	0.126802777	0.045874193	23.98900952	1.137906356
101.00	0.96	10	9	11.59089333	3.854037788	0.151351519	0.018718061	24.14552408	0.804563929
101.00	0.96	100	99	102.5569055	3.37176825	0.150495382	0.020421545	24.30532035	0.755386836
101.00	0.96	105	105	107.8595721	3.57704422	0.150364107	0.019711783	24.09418722	0.68470141
101.00	0.96	110	109	111.9703371	3.425236845	0.150882486	0.022082434	24.38569431	0.904544579
101.00	0.96	115	115	115.0788586	4.08426511	0.150405137	0.022068086	24.3243	0.959177505
101.00	0.96	120	119	120.2230387	3.897422829	0.148975305	0.023464427	24.37462209	0.962596285
101.00	0.96	125	125	124.1125595	3.952750371	0.14811212	0.022861096	24.27840365	1.003405322
101.00	0.96	130	129	128.2375924	3.590295944	0.147065256	0.023936105	24.32461459	1.057765068
101.00	0.96	135	135	132.0553926	3.294895452	0.1511516	0.016536167	24.03358514	0.859177829
101.00	0.96	140	140	137.9214737	3.414209496	0.146938706	0.024137709	24.26605069	0.988376973
101.00	0.96	145	145	141.8593878	3.193193701	0.147790062	0.021824454	24.0646054	0.952248713
101.00	0.96	15	14	17.31873866	3.543966441	0.151817329	0.017282141	24.03061664	0.679072923
101.00	0.96	150	150	146.8890062	2.783186261	0.15017436	0.019706299	24.12847434	0.864978289
101.00	0.96	155	155	151.4680145	2.666582158	0.149759654	0.020373086	24.07493526	0.860210644
101.00	0.96	160	160	156.9362113	3.034508024	0.151847291	0.017551711	24.06700745	0.774446473
101.00	0.96	165	165	162.8097825	4.071459079	0.149405745	0.020770164	23.96274601	0.713893831
101.00	0.96	170	170	169.9528631	4.606024612	0.149572319	0.020123926	23.99926604	0.725305284
101.00	0.96	175	175	176.7934362	3.859210787	0.149579183	0.017428461	23.98881993	0.640497181
101.00	0.96	20	19	22.9837863	2.476795152	0.152368496	0.01793231	24.14301373	0.647298384
101.00	0.96	25	24	28.3056721	2.244361982	0.151551267	0.018492933	24.09809471	0.624733589
101.00	0.96	30	29	32.49269105	2.706909287	0.151379476	0.018895868	24.22301903	0.765249014
101.00	0.96	35	34	37.87285146	2.644449021	0.148853645	0.021000527	24.16671742	0.724620703
101.00	0.96	40	39	42.0840208	3.050958431	0.148737071	0.021396323	24.29826928	0.869884719
101.00	0.96	45	44	47.43493797	3.233283233	0.151658433	0.016242904	24.03408165	0.583717998
101.00	0.96	5	5	3.635428081	4.107438798	0.149702328	0.017630374	24.03611088	0.802844312
101.00	0.96	50	50	52.54956552	3.245214879	0.14919968	0.01964378	24.12787018	0.840457708
101.00	0.96	55	54	56.82973411	3.314284504	0.149307269	0.022437098	24.2675089	0.844490299
101.00	0.96	60	60	62.10133849	3.377192753	0.148846033	0.02227928	24.326447	0.958204671
101.00	0.96	65	64	66.39348803	3.566344082	0.150122811	0.022225008	24.38360737	0.925483525
101.00	0.96	70	70	70.86162728	3.622657283	0.14852796	0.025536515	24.59664137	1.03313033
101.00	0.96	75	74	73.40166376	4.209436694	0.149803538	0.020797638	24.23481543	0.902836185
101.00	0.96	80	80	79.37078983	4.271463873	0.151224358	0.019175083	24.36103198	0.961481181
101.00	0.96	85	84	86.54256073	4.023738582	0.149211087	0.019757211	24.22071845	0.921396993
101.00	0.96	90	90	90.46970883	3.877090619	0.14772273	0.027604924	24.71863321	0.972809098
101.00	0.96	95	94	93.59355588	4.231651947	0.148831854	0.020970629	24.18137452	0.893513838
151.00	0.01	0	0	178.7423397	0.871381106	1.304202167	0.31842624	0.861745412	0.128972818
151.00	0.01	10	9	9.583016952	0.202456475	2.676927563	0.049235898	0.951483602	0.010553198
151.00	0.01	100	99	100.0378372	0.206501777	2.677914572	0.049379184	0.951821976	0.010210012
151.00	0.01	105	105	104.915339	0.201854957	2.526376621	0.046529362	0.906957199	0.020793051
151.00	0.01	110	109	109.8206388	0.753750858	2.410183151	0.427241597	0.989428447	0.221249424
151.00	0.01	115	115	115.0058939	0.125962222	2.494179129	0.036782973	0.853642585	0.006576897
151.00	0.01	120	119	120.0715376	0.195989743	2.625055501	0.061551961	0.997011834	0.016649371
151.00	0.01	125	125	125.1190615	0.231511059	2.658701663	0.056889262	0.922414747	0.020114596
151.00	0.01	130	129	129.9844338	0.64024887	2.479825305	0.279498773	0.945423604	0.107211304
151.00	0.01	135	135	135.1688842	0.132313175	3.584071624	0.18125039	0.803843751	0.030632376
151.00	0.01	140	140	140.4484408	0.561282072	2.493216113	0.25108744	0.945678586	0.112451876
151.00	0.01	145	145	145.337646	0.231025137	2.659577593	0.054876234	0.92291646	0.018102036
151.00	0.01	15	14	14.47419294	0.204517992	2.53521925	0.050065941	0.912586221	0.031293303
151.00	0.01	150	150	150.3833801	0.196822193	2.618696969	0.073324002	0.990875962	0.030752511
151.00	0.01	155	155	155.4533823	0.120532157	2.484221312	0.051518839	0.848617369	0.008690404
151.00	0.01	160	160	160.4016856	0.39500383	2.520023299	0.212553267	0.905403309	0.10562525
151.00	0.01	165	165	165.5417129	0.202799195	2.516367916	0.058273395	0.900041318	0.026547316
151.00	0.01	170	170	170.4221934	0.208217465	2.675685615	0.047712661	0.949659099	0.010029745
151.00	0.01	175	175	175.4189078	0.103918401	2.585356455	0.04507232	0.956618313	0.025828471
151.00	0.01	20	19	19.40552386	0.633010064	2.455232923	0.369942191	0.964067094	0.190715779
151.00	0.01	25	24	24.55910929	0.125101053	2.496405549	0.039232257	0.853714931	0.006294094
151.00	0.01	30	29	29.6394035	0.191715673	2.629697229	0.063098617	0.994513595	0.016308716
151.00	0.01	35	34	34.65063164	0.218447296	2.659540291	0.055623655	0.921961729	0.02333369
151.00	0.01	40	39	39.59593215	0.277645568	2.530162529	0.139922548	0.930097925	0.046228498
151.00	0.01	45	44	44.80361839	0.11847379	3.572579674	0.151408993	0.797056201	0.039297842
151.00	0.01	5	5	4.593359297	0.157652287	2.580534631	0.052501031	0.95410636	0.034715958
151.00	0.01	50	50	49.95492558	0.318284634	2.524493651	0.14273911	0.927503189	0.06390292
151.00	0.01	55	54	54.88698375	0.233230904	2.654564189	0.05731703	0.920163465	0.021879404
151.00	0.01	60	60	59.90986481	0.193977774	2.62558038	0.070093902	0.991032698	0.02743949
151.00	0.01	65	64	64.99563475	0.122811384	2.487711789	0.049231741	0.849695679	0.008765656
151.00	0.01	70	70	69.95945634	0.353023816	2.5262998	0.176826889	0.898620492	0.09776949
151.00	0.01	75	74	75.08901517	0.206331019	2.518518848	0.05589791	0.901743529	0.032574509
151.00	0.01	80	80	79.9971394	0.195567188	2.674731971	0.048310114	0.949532349	0.01130721
151.00	0.01	85	84	84.94237537	0.080800022	2.580959464	0.046001905	0.956185641	0.023776418
151.00	0.01	90	90	89.81044588	0.605698563	2.710564931	0.391128331	0.797128325	0.059254196
151.00	0.01	95	95	95.03954739	0.102781788	2.580272616	0.054705887	0.954206879	0.035715855
151.00	0.06	0	179	179.9884728	0.130954584	3.315455765	0.12502243	5.523309528	0.201623617
151.00	0.06	10	9	9.767286047	0.094832827	3.360517193	0.129899202	5.553691294	0.181679879
151.00	0.06	100	99	100.0337083	0.094897391	3.341137125	0.132365131	5.721819206	0.189152659
151.00	0.06	105	105	105.0294187	0.150962689	3.347701069	0.124688168	5.726631701	0.184517339
151.00	0.06	110	109	110.1582925	0.147417762	3.338232775	0.135289179	5.715738263	0.197389302
151.00	0.06	115	115	115.0531611	0.121219765	3.346921897	0.125866006	5.748375426	0.188980176
151.00	0.06	120	119	120.2262049	0.107669903	3.349929145	0.12954851	5.732370365	0.196524093
151.00	0.06	125	125	125.2291574	0.124242269	3.339738134	0.129315986	5.718128059	0.192072126
151.00	0.06	130	129	130.2824595	0.130510172	3.340361449	0.13103244	5.736384844	0.19273547
151.00	0.06	135	135	135.2079411	0.105633641	3.370535351	0.133958332	5.67959725	0.19748678
151.00	0.06	140	140	140.1800255	0.131590347	3.345841602	0.125597794	5.738520444	0.189619677
151.00	0.06	145	145	145.2397916	0.127306307	3.34820819	0.121615445	5.720812026	0.184156187
151.00	0.06	15	14	14.58872072	0.149088419	3.34830723	0.127406851	5.70514267	0.187233566
151.00	0.06	150	150	150.2259244	0.116238304	3.354201426	0.124965496	5.735758265	0.192466194
151.00	0.06	155	155	155.3626659	0.094117982	3.349207956	0.123445293	5.73828738	0.19445732
151.00	0.06	160	160	160.3110902	0.135347116	3.347730534	0.125461182	5.724508209	0.184469836
151.00	0.06	165	165	165.4148844	0.148760044	3.345223662	0.130936432	5.703963108	0.185767121
151.00	0.06	170	170	170.2436776	0.104261476	3.372380498	0.121330508	5.566294888	0.170119347
151.00	0.06	175	175	175.0665498	0.161506997	3.330659332	0.13463383	5.470046703	0.186733281
151.00	0.06	20	19	19.69338445	0.140782176	3.339668164	0.138466898	5.71988792	0.194653776
151.00	0.06	25	24	24.63803486	0.07663933	3.331091224	0.145253494	5.735996389	0.203615041
151.00	0.06	30	29	29.77751024	0.11528687	3.343821394	0.12761811	5.724930419	0.190779204
151.00	0.06	35	34	34.75254636	0.114332775	3.356098355	0.124789217	5.736696686	0.185267809
151.00	0.06	40	39	39.82660203	0.135067789	3.348178921	0.127538977	5.745585253	0.190004801
151.00	0.06	45	44	44.77150767	0.110213872	3.395474088	0.128298904	5.705571653	0.186689226
151.00	0.06	5	5	4.929683767	0.153999305	3.338088436	0.127358384	5.478708665	0.177056427
151.00	0.06	50	50	49.72860608	0.137725506	3.349067047	0.127594808	5.743824143	0.193032734
151.00	0.06	55	54	54.78561133	0.12269255	3.355836509	0.122441954	5.733569222	0.197051345
151.00	0.06	60	60	59.77116559	0.112736073	3.349037896	0.123812977	5.72657631	0.19081305
151.00	0.06	65	64	64.94502503	0.109897544	3.34643596	0.125954845	5.755979346	0.183491511
151.00	0.06	70	70	69.85559281	0.143209969	3.352790172	0.124433817	5.732938623	0.189085487
151.00	0.06	75	74	74.98501014	0.141963133	3.342662492	0.130409954	5.722494734	0.193542398
151.00	0.06	80	80	79.99906211	0.102062126	3.349544073	0.120544555	5.727511211	0.182388174
151.00	0.06	85	84	85.02086864	0.155472758	3.337568384	0.137107516	5.701581583	0.192803253
151.00	0.06	90	90	90.0383991	0.128734431	3.365348037	0.124166723	5.731883652	0.185939536
151.00	0.06	95	95	94.99455952	0.158973058	3.345064623	0.126648256	5.710801636	0.181114848
151.00	0.11	0	0	0.046988578	2.69635918	2.096444163	0.520996564	8.616022728	0.894065339
151.00	0.11	10	9	10.11856376	2.077369168	2.366941887	0.704757501	9.195158079	1.131010325
151.00	0.11	100	99	100.4472463	2.035875817	2.367450096	0.693308533	9.460672942	1.156855896
151.00	0.11	105	105	105.6282414	2.687739311	2.196594484	0.515187002	9.414260753	1.097721629
151.00	0.11	110	109	110.9537013	2.887635068	2.208169817	0.552390667	9.340188074	1.013634678
151.00	0.11	115	115	115.312066	2.432846417	2.278501712	0.614800648	9.282621712	1.066706101
151.00	0.11	120	119	121.0765509	1.922959787	2.364058975	0.646692077	9.488178943	1.040655779
151.00	0.11	125	125	125.2927169	2.285246432	2.315051193	0.67355274	9.312911158	1.136388584
151.00	0.11	130	129	130.3012062	2.006325273	2.360173353	0.742974841	9.31412485	1.289740227
151.00	0.11	135	135	135.0656091	2.537209331	2.186860751	0.420134655	9.022924685	0.92505167
151.00	0.11	140	140	140.6814154	2.320284129	2.290389878	0.658308274	9.572836631	1.185326527
151.00	0.11	145	145	145.6884442	2.676275637	2.145694457	0.511189733	9.247056249	1.22881647
151.00	0.11	15	14	15.11795431	2.48340478	2.297740126	0.686334417	9.099987832	1.150416229
151.00	0.11	150	150	150.1415866	2.56754994	2.22229139	0.552889915	9.553087602	1.180941487
151.00	0.11	155	155	156.3303862	2.978086163	2.204126812	0.60674757	9.353489877	1.184001025
151.00	0.11	160	160	159.7771865	2.897809717	2.056182826	0.259768426	8.800899203	0.88828138
151.00	0.11	165	165	165.1197155	2.174148353	2.359474904	0.692372225	9.211266109	1.205830472
151.00	0.11	170	170	169.7126508	1.63332942	2.41596303	0.723624461	9.203838105	1.239313194
151.00	0.11	175	175	174.7876827	1.769171431	2.41292385	0.737550188	9.243758592	1.249013548
151.00	0.11	20	19	20.63713846	3.204030849	2.050652738	0.340026035	9.135608442	1.152739744
151.00	0.11	25	24	23.76658484	3.225123373	2.172903884	0.590038579	9.308827198	1.120610914
151.00	0.11	30	29	29.37253421	2.462775719	2.228297423	0.577931089	9.32695004	1.150804418
151.00	0.11	35	34	34.91508672	2.703586535	2.080512708	0.399234049	9.2587961	1.232899611
151.00	0.11	40	39	40.16171492	2.268689798	2.294491788	0.629306997	9.257119209	1.159234652
151.00	0.11	45	44	45.06974139	2.068306375	2.403219992	0.811017896	9.442991592	1.319391725
151.00	0.11	5	5	5.446511629	2.008667091	2.368107699	0.690992574	9.244834268	1.139048961
151.00	0.11	50	50	49.90899653	2.29887073	2.303100938	0.588775107	9.318173512	1.031953586
151.00	0.11	55	54	54.92419514	2.018154853	2.350777992	0.659555154	9.34715669	1.14676455
151.00	0.11	60	60	60.18002645	2.0790887	2.403012241	0.684722071	9.535721489	1.074350331
151.00	0.11	65	64	65.00271191	2.353914709	2.311414843	0.626568946	9.319874338	1.048479263
151.00	0.11	70	70	69.12291055	3.030266466	2.146514008	0.427950076	9.183668049	0.974143258
151.00	0.11	75	74	74.63616672	2.243458261	2.312179351	0.668541755	9.260488127	1.160920144
151.00	0.11	80	80	79.90029858	1.858908677	2.430323683	0.716247029	9.519050388	1.163123747
151.00	0.11	85	84	84.71665105	2.323284615	2.309116308	0.669792789	9.306642772	1.237920364
151.00	0.11	90	90	89.76919586	2.852869426	2.141605623	0.51039209	8.901404514	0.852694125
151.00	0.11	95	95	95.57659899	2.528483202	2.316040973	0.657870544	9.386397187	1.129292191
151.00	0.16	0	179	0.595655952	2.217651818	1.681179117	0.931575776	13.7926724	4.109983862
151.00	0.16	10	9	9.982624925	1.119788215	1.893710749	0.96755565	14.34307389	4.472702612
151.00	0.16	100	99	100.3104568	1.40741784	1.886054048	0.988565046	14.3631955	4.354494636
151.00	0.16	105	105	105.0956067	1.341918208	1.860641114	0.984468567	14.1075101	4.313357946
151.00	0.16	110	109	110.3741286	1.468983761	1.872486032	0.994803127	14.25992596	4.379533225
151.00	0.16	115	115	115.2357277	1.32343941	1.887133601	0.995815141	14.25483377	4.363954748
151.00	0.16	120	119	120.3436637	1.373181892	1.899302718	1.004933731	14.37047226	4.368065804
151.00	0.16	125	125	125.2158407	0.9781446	1.907629629	1.004906455	14.30898405	4.285781776
151.00	0.16	130	129	130.3933999	1.635144931	1.892112071	1.015629499	14.25292044	4.361725374
151.00	0.16	135	135	135.2529444	0.240410429	1.584621209	0.804079363	13.84816425	4.142665267
151.00	0.16	140	140	140.480447	1.831565147	1.869791107	0.987214231	14.22828247	4.353746776
151.00	0.16	145	145	145.4324356	1.995850599	1.826744625	0.974269567	14.09798152	4.292103212
151.00	0.16	15	14	14.98754727	1.824302635	1.809761325	0.97009036	14.10608353	4.552983972
151.00	0.16	150	150	150.4495893	2.199829969	1.821767336	0.9654008	14.2392056	4.417583753
151.00	0.16	155	155	155.2560579	1.947918853	1.804447556	0.95663338	14.19203549	4.457095413
151.00	0.16	160	160	160.0581528	1.42567902	1.841572884	0.957531452	14.07390308	4.478222978
151.00	0.16	165	165	165.1264956	1.508794541	1.816933552	0.972940198	13.96534542	4.705423753
151.00	0.16	170	170	170.1702705	1.432807225	1.867967447	0.968551552	14.2878502	4.510001733
151.00	0.16	175	175	174.9548851	1.020436934	1.926311146	0.953483905	14.52380337	4.557366922
151.00	0.16	20	19	20.05183551	1.663817605	1.824612178	0.94817253	14.03531492	4.414882207
151.00	0.16	25	24	24.81928608	1.69304845	1.835055198	0.949295144	14.04107782	4.325227795
151.00	0.16	30	29	29.6456202	1.900353997	1.860356324	0.959938994	14.29496781	4.381199664
151.00	0.16	35	34	34.81326544	2.053627765	1.839369888	0.970802673	14.20785916	4.324777967
151.00	0.16	40	39	39.67549885	1.611714009	1.865225084	0.977912481	14.24781752	4.317181922
151.00	0.16	45	44	44.86053355	0.131529399	2.199125286	1.083990022	14.46340144	4.137143394
151.00	0.16	5	5	5.207224575	1.095254212	1.931246882	0.948485567	14.56653997	4.543515991
151.00	0.16	50	50	49.79845361	1.095096776	1.896406293	0.997613858	14.39193322	4.34804932
151.00	0.16	55	54	54.8726524	0.73759056	1.904731022	0.998885991	14.41506723	4.411767031
151.00	0.16	60	60	59.94211827	1.057402376	1.919521104	1.010749176	14.39609653	4.356391813
151.00	0.16	65	64	64.92542888	0.625650584	1.915600906	0.978481052	14.37838545	4.308182056
151.00	0.16	70	70	69.92103311	1.074242123	1.862879562	0.975861201	14.35982236	4.454489437
151.00	0.16	75	74	74.93546529	0.791627717	1.88418597	0.988151288	14.18612748	4.571993963
151.00	0.16	80	80	79.88197066	0.9775572	1.900911317	0.992516363	14.49474693	4.450380275
151.00	0.16	85	84	85.04948269	1.341382017	1.931237035	0.962101332	14.54335507	4.348634213
151.00	0.16	90	90	90.04109964	0.108314734	2.091975314	0.979389146	14.76624438	4.205218777
151.00	0.16	95	95	95.17177763	1.182004395	1.946709865	0.967484233	14.75239198	4.505850005
151.00	0.21	0	179	0.814949536	5.596421139	0.471682651	0.323281262	14.97564521	5.133965758
151.00	0.21	10	9	7.718547843	5.787818406	1.188761897	0.92660477	15.22425003	5.312798212
151.00	0.21	100	99	100.1754717	3.132770104	1.442975495	1.018649015	15.95586532	5.467836708
151.00	0.21	105	105	105.6038177	3.199746014	1.422352302	1.005055779	16.09312008	5.511511167
151.00	0.21	110	109	110.6610811	4.9640081	1.399008121	0.937776119	16.14896252	5.377216417
151.00	0.21	115	115	119.1381849	5.507284717	1.169048534	0.865583424	15.52257295	5.126988228
151.00	0.21	120	119	123.3617999	6.400591377	1.171648816	0.837582474	15.48302858	4.993401371
151.00	0.21	125	125	133.0451113	6.174991348	1.000855379	0.535929967	15.0818179	4.6313051
151.00	0.21	130	129	138.2422019	5.977037603	1.003783107	0.49504936	15.11237348	4.347509078
151.00	0.21	135	135	140.6142712	8.130193387	1.065493953	0.410101354	15.63805645	4.037308709
151.00	0.21	140	140	148.7959034	5.592333464	0.995383495	0.487647832	15.21184822	4.400334219
151.00	0.21	145	145	153.5670478	5.076841382	0.978586194	0.499674544	15.02156325	4.533553613
151.00	0.21	15	14	8.541762517	7.078246462	1.026914352	0.63455471	15.31462281	4.828587844
151.00	0.21	150	150	158.189898	5.671735288	0.976455356	0.485642142	15.11762229	4.580450584
151.00	0.21	155	155	162.2512569	6.198621867	0.978863471	0.493442138	15.00694474	4.608283367
151.00	0.21	160	160	167.310762	6.672231555	0.978507731	0.486490625	15.24090534	4.711948784
151.00	0.21	165	165	170.3986072	6.174480941	1.037433545	0.67941639	14.98112343	4.938493924
151.00	0.21	170	170	172.2789214	4.926730283	1.171051221	0.869106583	15.42229268	5.262892497
151.00	0.21	175	175	179.8476288	6.099115404	1.04902681	0.72819878	14.8187092	4.828907622
151.00	0.21	20	19	12.3515284	7.80824904	0.986996191	0.474282965	15.38141754	4.656663658
151.00	0.21	25	24	16.49841897	6.051089709	0.969880106	0.484263216	15.26528277	4.731315807
151.00	0.21	30	29	21.21779729	6.54872397	0.967190514	0.475821313	15.29282323	4.691673289
151.00	0.21	35	34	26.1839945	6.037110344	0.970042908	0.482409985	15.16826083	4.608412019
151.00	0.21	40	39	30.73384827	6.553630287	0.98531107	0.474840288	15.35478451	4.523210495
151.00	0.21	45	126	131.4271357	4.26887E-07	1.175845034	0.00032405	15.72782534	0.003008056
151.00	0.21	5	5	0.81745163	7.073801834	1.040648641	0.758401515	14.7794736	4.934970035
151.00	0.21	50	50	41.46635664	7.152025922	0.965879258	0.505190814	15.0006648	4.617563385
151.00	0.21	55	54	46.06028267	6.537202465	1.003368527	0.525872753	15.25717947	4.589792534
151.00	0.21	60	60	55.39750514	7.801090275	1.063718081	0.662703922	15.38899789	4.882354885
151.00	0.21	65	64	59.14736036	6.401103047	1.147683698	0.76481971	15.74978693	4.975474001
151.00	0.21	70	70	70.21089377	4.586061815	1.456622609	0.990168245	16.20135345	5.311116254
151.00	0.21	75	74	75.65518356	3.308902452	1.423044848	1.03346568	15.82257341	5.673793159
151.00	0.21	80	80	78.88529623	4.541075978	1.245806331	0.884367039	15.52433836	5.537382809
151.00	0.21	85	84	90.35558382	6.992145462	0.941320562	0.559427932	14.65126145	4.691089401
151.00	0.21	90	90	90.70660802	3.030247037	1.43916775	1.033881395	15.78274494	5.42168582
151.00	0.21	95	95	86.61156229	6.015942106	0.923749217	0.487137827	14.62071883	4.566512816
151.00	0.26	0	179	0.607239843	2.48988676	1.058591403	0.737038885	18.6828837	5.416118673
151.00	0.26	10	9	10.06510759	8.203801088	0.988972759	0.686400892	17.11906082	5.437287368
151.00	0.26	100	99	100.232312	5.528435618	1.169980492	0.777604692	17.7029058	5.433443213
151.00	0.26	105	105	102.8571229	7.0302092	1.013525786	0.69087549	17.46148939	5.246080553
151.00	0.26	110	109	107.9023997	7.695502691	0.940507096	0.662391803	16.85105186	5.65102308
151.00	0.26	115	115	116.1012841	7.17800012	1.024367727	0.73864412	17.04574138	5.288906657
151.00	0.26	120	119	123.7123111	6.978580455	0.974030263	0.728092206	16.57457185	5.286549169
151.00	0.26	125	125	134.1110698	6.983081242	0.825088067	0.527891467	16.45343459	4.676400717
151.00	0.26	130	129	141.1936349	5.440540386	0.787910875	0.411139603	16.27407261	4.242456916
151.00	0.26	135	135	140.4109432	7.509262343	1.02230642	0.601595124	17.56787488	3.841900378
151.00	0.26	140	140	151.4239325	5.838373427	0.780539105	0.398524571	16.42148842	4.389807664
151.00	0.26	145	145	155.8986578	5.655897001	0.77142814	0.403976917	16.26353199	4.39702013
151.00	0.26	15	14	4.904102386	7.106936028	0.819320558	0.497574166	16.75458071	4.833351299
151.00	0.26	150	150	161.5960086	4.946555671	0.748351376	0.406665656	16.18975386	4.544710153
151.00	0.26	155	155	166.0378567	5.140595324	0.763825104	0.404344499	16.2688615	4.455007192
151.00	0.26	160	160	170.3363665	6.595413013	0.761272088	0.469282077	15.98555477	5.003784291
151.00	0.26	165	165	169.5642218	6.602695149	0.9768106	0.694233436	16.94770913	5.262286224
151.00	0.26	170	170	170.9346678	5.492770948	1.135783107	0.79616043	17.16364764	5.704627144
151.00	0.26	175	175	0.447734625	8.20028629	0.918970038	0.627504523	16.63354473	4.904390483
151.00	0.26	20	19	8.394396691	6.513429732	0.781113079	0.413467141	16.80200876	4.618721104
151.00	0.26	25	24	13.59376898	6.380138646	0.761336451	0.390639296	16.49628753	4.530286295
151.00	0.26	30	29	18.8522684	7.719771759	0.744265273	0.393740515	16.52282295	4.687049752
151.00	0.26	35	34	23.87195485	6.993092829	0.747043219	0.400263667	16.25808693	4.663269244
151.00	0.26	40	39	27.93802536	6.488976672	0.755975997	0.394801591	16.43216261	4.716797548
151.00	0.26	45	44	37.86332132	6.394820426	0.908641573	0.654009244	16.85951022	4.774649016
151.00	0.26	5	5	178.5018234	10.28553806	0.831754268	0.533575071	16.43687562	4.699743571
151.00	0.26	50	50	38.79545865	6.683794579	0.781979494	0.427044415	16.36967763	4.479417125
151.00	0.26	55	54	47.21395305	8.928474491	0.828478752	0.567309424	16.33361397	4.786125328
151.00	0.26	60	60	53.91940263	8.499137413	0.879530647	0.60342603	16.58782021	4.795786639
151.00	0.26	65	64	62.04388157	7.661231617	0.977532078	0.696398752	16.86435659	5.239510004
151.00	0.26	70	70	69.55141551	3.522211236	1.187766066	0.806323481	17.74412945	5.734636192
151.00	0.26	75	74	74.95314685	2.680431157	1.250796621	0.826158524	17.88700289	5.791296007
151.00	0.26	80	80	77.95309204	5.828163673	1.125763949	0.77179536	17.63749596	5.649799239
151.00	0.26	85	84	89.00880818	8.908301558	0.932463269	0.646327603	16.6434473	4.545585304
151.00	0.26	90	90	89.72293363	3.488444736	1.076351943	0.626998411	18.87633711	5.33252304
151.00	0.26	95	95	90.60528963	9.325214804	0.911688088	0.637366232	16.59956309	4.771375347
151.00	0.31	0	179	3.111420022	3.172482288	0.697036812	0.692760908	18.53207719	5.136076639
151.00	0.31	10	9	9.038436168	5.732536466	0.943900776	0.611127562	19.16288771	5.009632359
151.00	0.31	100	99	101.5294091	5.086586035	1.030778046	0.611380818	19.26325041	4.915841537
151.00	0.31	105	105	105.4533066	6.213921131	0.899871602	0.563284951	19.15262308	4.903022285
